loss,accuracy,iou_score,f1-score,precision,recall,val_loss,val_accuracy,val_iou_score,val_f1-score,val_precision,val_recall
0.21598650515079498,0.9560682773590088,0.7851468920707703,0.8752407431602478,0.8614532351493835,0.8913058042526245,0.2758159637451172,0.9377612471580505,0.7014127969741821,0.8055798411369324,0.8383033871650696,0.7769445180892944
0.2101801037788391,0.9560129642486572,0.7879729270935059,0.8777638673782349,0.8642817139625549,0.8937561511993408,0.282042533159256,0.9216480851173401,0.721196711063385,0.8228341341018677,0.7832646369934082,0.8684697151184082
0.2105945497751236,0.9569088816642761,0.7901274561882019,0.8775295615196228,0.8648077249526978,0.8922387361526489,0.2768559753894806,0.932375967502594,0.7314957976341248,0.8249273300170898,0.7919238805770874,0.8620532751083374
0.20932310819625854,0.9574201703071594,0.7899906635284424,0.877872884273529,0.8665802478790283,0.8918448090553284,0.2671930193901062,0.9278385639190674,0.7365201711654663,0.8293744325637817,0.8202912211418152,0.8392850756645203
0.2079557627439499,0.9568598866462708,0.791854739189148,0.8796471953392029,0.8681028485298157,0.8931309580802917,0.2722136974334717,0.9292914867401123,0.731591522693634,0.8292361497879028,0.79655522108078,0.8652583956718445
0.21226829290390015,0.9554044604301453,0.7865036725997925,0.8750094175338745,0.8643816709518433,0.8885807394981384,0.35871896147727966,0.8967496752738953,0.6284241676330566,0.767054557800293,0.6799543499946594,0.88642817735672
0.20950111746788025,0.9562810659408569,0.7899059057235718,0.8774462342262268,0.8649150729179382,0.8924092650413513,0.34617507457733154,0.9026258587837219,0.6637412309646606,0.7856385111808777,0.6994979381561279,0.9006808996200562
0.20664076507091522,0.9573413133621216,0.7924879193305969,0.878913402557373,0.8684410452842712,0.8911876678466797,0.2765987813472748,0.9275116324424744,0.73105388879776,0.8284896016120911,0.7899696826934814,0.8720447421073914
0.21146759390830994,0.9567070007324219,0.7874348163604736,0.8755171895027161,0.8648151755332947,0.8893933296203613,0.26135891675949097,0.9328760504722595,0.7450787425041199,0.8356127738952637,0.8081157803535461,0.8658801317214966
0.20552124083042145,0.9569580554962158,0.7929784655570984,0.8796932697296143,0.8661741018295288,0.8955677151679993,0.29052734375,0.9200171828269958,0.7089515924453735,0.8141828775405884,0.7544845938682556,0.8869840502738953
0.20133064687252045,0.9585041999816895,0.799049437046051,0.8839061260223389,0.8770850300788879,0.8925098776817322,0.21761475503444672,0.9538856744766235,0.7766126394271851,0.8722245097160339,0.8764368295669556,0.8693329095840454
0.20299114286899567,0.9575623869895935,0.7973809242248535,0.8819902539253235,0.8716863393783569,0.8944770693778992,0.2571796476840973,0.9315478205680847,0.7465071678161621,0.8396865129470825,0.8197227716445923,0.8613733053207397
0.20063470304012299,0.9588295221328735,0.7996764183044434,0.8840305805206299,0.8727336525917053,0.897131085395813,0.2811547815799713,0.933361828327179,0.7220627069473267,0.8184188604354858,0.8249526023864746,0.8125234842300415
0.19884760677814484,0.958013117313385,0.801352858543396,0.8845616579055786,0.872514545917511,0.8988826274871826,0.26106715202331543,0.927698016166687,0.7444015741348267,0.8382328748703003,0.8068440556526184,0.8727489709854126
0.19683384895324707,0.9590107202529907,0.8035111427307129,0.8861228823661804,0.876767635345459,0.8971592783927917,0.26522764563560486,0.9343683123588562,0.7394508719444275,0.831547737121582,0.8380508422851562,0.8253269195556641
0.19778509438037872,0.9595869183540344,0.8009754419326782,0.8848536610603333,0.8730487823486328,0.8982955813407898,0.20159350335597992,0.9544788002967834,0.793258786201477,0.8835821151733398,0.8669232130050659,0.9011490941047668
0.1992012858390808,0.9588559865951538,0.7986990213394165,0.8827366232872009,0.8723149299621582,0.8953766822814941,0.2805590331554413,0.921440064907074,0.7225090265274048,0.8220682144165039,0.783495306968689,0.8668182492256165
0.19903478026390076,0.9594996571540833,0.8006492853164673,0.8841792941093445,0.8727604746818542,0.8973150849342346,0.2664121389389038,0.937273383140564,0.7409689426422119,0.833175003528595,0.8561145067214966,0.8118144273757935
0.19490231573581696,0.9602627754211426,0.8048372864723206,0.8857813477516174,0.8762139678001404,0.8968379497528076,0.26797744631767273,0.9299932718276978,0.7401267290115356,0.8298426866531372,0.8040658831596375,0.8582290410995483
0.1956801861524582,0.9592066407203674,0.8043896555900574,0.886864423751831,0.8755167126655579,0.8994506001472473,0.2819894552230835,0.9207634925842285,0.7237260341644287,0.8252852559089661,0.7730792164802551,0.8861967325210571
0.1976339966058731,0.9589580297470093,0.8036084175109863,0.8853529691696167,0.8783745169639587,0.8939417004585266,0.20818915963172913,0.955070972442627,0.7784911394119263,0.8702883720397949,0.8519719839096069,0.8900057077407837
0.19513247907161713,0.9612488150596619,0.8051471710205078,0.886982262134552,0.8755730986595154,0.8999520540237427,0.2661987245082855,0.92682945728302,0.7354611158370972,0.8331009149551392,0.7890980839729309,0.8830158114433289
0.19377022981643677,0.9598458409309387,0.8060504198074341,0.8866998553276062,0.8782774209976196,0.8964101076126099,0.26934826374053955,0.9353115558624268,0.7324894666671753,0.8270254135131836,0.8342373967170715,0.8208661079406738
0.1971660554409027,0.9580371975898743,0.8008708357810974,0.8843172788619995,0.8739188313484192,0.8966394662857056,0.24499014019966125,0.9352055788040161,0.7604817152023315,0.8490711450576782,0.8443156480789185,0.8542526364326477
0.19343149662017822,0.9594999551773071,0.8067717552185059,0.888160228729248,0.8795769214630127,0.8982759714126587,0.28046664595603943,0.9225550889968872,0.7214277386665344,0.8235165476799011,0.7726408243179321,0.8841795921325684
0.1928316056728363,0.9603700041770935,0.8075655698776245,0.8881166577339172,0.8775869607925415,0.9002113342285156,0.20487402379512787,0.9517074823379517,0.7872005701065063,0.8781097531318665,0.8507512211799622,0.9083274602890015
0.19165535271167755,0.9601814150810242,0.8090304732322693,0.8885568380355835,0.8785992860794067,0.8996062278747559,0.24931029975414276,0.9356788992881775,0.7557691931724548,0.8399128913879395,0.8344162106513977,0.8465569615364075
0.191680446267128,0.9601325392723083,0.8069881796836853,0.8879745602607727,0.8777983784675598,0.8994742035865784,0.25665050745010376,0.9359510540962219,0.7485798597335815,0.8391860723495483,0.8181813955307007,0.8619963526725769
0.1897692233324051,0.9611785411834717,0.8090344667434692,0.8895367980003357,0.8787537813186646,0.9020077586174011,0.25923073291778564,0.9316494464874268,0.7433489561080933,0.836226761341095,0.7982215881347656,0.8789504766464233
0.19549867510795593,0.9578260779380798,0.8035274147987366,0.8855596780776978,0.8758413195610046,0.8974544405937195,0.24829857051372528,0.9327729940414429,0.7547414898872375,0.8435778617858887,0.8265382647514343,0.8616083264350891
0.1922915130853653,0.9611415863037109,0.8084332942962646,0.8885024189949036,0.8794480562210083,0.8988043069839478,0.1884322613477707,0.9588739275932312,0.804780125617981,0.8905628323554993,0.883688747882843,0.898163914680481
0.18925926089286804,0.9612492918968201,0.8113767504692078,0.8903365135192871,0.8800440430641174,0.9017269015312195,0.2415357083082199,0.9378883242607117,0.76340252161026,0.8494393229484558,0.8400647044181824,0.8595889210700989
0.18947255611419678,0.959710955619812,0.8113963007926941,0.8908888101577759,0.8821274638175964,0.9006834626197815,0.24965143203735352,0.9391635060310364,0.7547259330749512,0.8405946493148804,0.836595356464386,0.8450449705123901
0.18858782947063446,0.9607036113739014,0.809546172618866,0.8899276852607727,0.878167986869812,0.903205156326294,0.265807181596756,0.9330015778541565,0.7406103014945984,0.8350526094436646,0.7981923222541809,0.8763346672058105
0.1874324530363083,0.9613438844680786,0.8122128248214722,0.8914111256599426,0.8837067484855652,0.9000014066696167,0.24537648260593414,0.9324493408203125,0.7614062428474426,0.8481770753860474,0.8372732400894165,0.8598008155822754
0.19111305475234985,0.9607563614845276,0.809924304485321,0.8891554474830627,0.8818200826644897,0.8978756070137024,0.26122862100601196,0.9317205548286438,0.735375702381134,0.8298336863517761,0.8217529058456421,0.8387026786804199
0.1854882538318634,0.9617992639541626,0.8144704699516296,0.8919677734375,0.8852128386497498,0.9000820517539978,0.24335497617721558,0.9350955486297607,0.7623611688613892,0.8469017744064331,0.83160400390625,0.8629695773124695
0.1914120614528656,0.9597429633140564,0.8080750703811646,0.8883171081542969,0.8792935609817505,0.8991495370864868,0.23612895607948303,0.9373793601989746,0.7683724761009216,0.8527529835700989,0.835701584815979,0.8708794713020325
0.1868400126695633,0.9614289999008179,0.8138073086738586,0.893043041229248,0.8851460814476013,0.9026178121566772,0.2547983229160309,0.9303719401359558,0.7503119707107544,0.8397029042243958,0.837244987487793,0.8428519368171692
0.1861959844827652,0.961733341217041,0.8111792206764221,0.8897753357887268,0.8786211609840393,0.9025827646255493,0.3037143647670746,0.9107593297958374,0.7026933431625366,0.8118728399276733,0.7460379600524902,0.8916351199150085
0.18715019524097443,0.9613811373710632,0.8133546710014343,0.8918433785438538,0.8829892873764038,0.9021808505058289,0.26496636867523193,0.934907853603363,0.7348147034645081,0.823287844657898,0.8229446411132812,0.8240176439285278
0.18749964237213135,0.9610344767570496,0.8119145631790161,0.8911020159721375,0.8813287019729614,0.9021619558334351,0.250658243894577,0.9379268288612366,0.7541959881782532,0.8397815823554993,0.8274463415145874,0.8527326583862305
0.18797935545444489,0.9611586928367615,0.8102349638938904,0.8891434073448181,0.8810150623321533,0.8989017009735107,0.3169339895248413,0.9243983030319214,0.6953248977661133,0.7991252541542053,0.8478831052780151,0.7576766610145569
0.18301242589950562,0.9619297385215759,0.8171405792236328,0.8949643969535828,0.8863171935081482,0.9044681191444397,0.25122204422950745,0.9263652563095093,0.7540678381919861,0.8421593904495239,0.8222268223762512,0.8633871078491211
0.18596939742565155,0.9618006348609924,0.8135806918144226,0.8916447162628174,0.8809853792190552,0.9040916562080383,0.24894137680530548,0.938629150390625,0.7576439380645752,0.841049313545227,0.8274192810058594,0.8555558919906616
0.19224534928798676,0.9608151316642761,0.8042173981666565,0.8849327564239502,0.8721473813056946,0.9013382792472839,0.24391132593154907,0.9467843770980835,0.7445662617683411,0.8468475341796875,0.8744206428527832,0.822465717792511
0.19124379754066467,0.9599936604499817,0.8086435794830322,0.8877372741699219,0.8790871500968933,0.8977256417274475,0.2783307731151581,0.9295645952224731,0.7248420119285583,0.8193832635879517,0.838361918926239,0.8017789125442505
0.18577751517295837,0.9615538716316223,0.8127861618995667,0.8913894295692444,0.8810263276100159,0.9039488434791565,0.27438655495643616,0.9280346632003784,0.7300825119018555,0.8253998756408691,0.8500944375991821,0.8039126396179199
0.1839551031589508,0.9624926447868347,0.8164428472518921,0.8928077220916748,0.8870212435722351,0.8998906016349792,0.24998635053634644,0.9337577819824219,0.7553637027740479,0.8419462442398071,0.8205381631851196,0.8648475408554077
0.1841524839401245,0.9614182114601135,0.8154956698417664,0.8932031393051147,0.8858891725540161,0.9019849896430969,0.25231605768203735,0.9329354166984558,0.7541456818580627,0.8403949737548828,0.8272424936294556,0.8551600575447083
0.18065713346004486,0.9620782732963562,0.8201687335968018,0.8961501121520996,0.887384295463562,0.9057741761207581,0.22765105962753296,0.9534499049186707,0.7610480785369873,0.8615447282791138,0.8858550190925598,0.839981734752655
0.18440158665180206,0.9624789357185364,0.815262496471405,0.892697274684906,0.8844158053398132,0.9027240872383118,0.23837560415267944,0.9365400671958923,0.7654649615287781,0.849310040473938,0.842178463935852,0.8573489189147949
0.18716393411159515,0.9616596698760986,0.8131012916564941,0.890608012676239,0.8828189373016357,0.9001128673553467,0.2431820183992386,0.9385251402854919,0.7631161212921143,0.8477792739868164,0.8490751385688782,0.8466449975967407
0.19196102023124695,0.9608956575393677,0.8039352297782898,0.8865767121315002,0.8756473660469055,0.9017593264579773,0.2522593140602112,0.9309790730476379,0.7557678818702698,0.8422935605049133,0.826533317565918,0.859688937664032
0.18478207290172577,0.9605371356010437,0.8153445720672607,0.8937326669692993,0.8869109153747559,0.9017743468284607,0.2967515289783478,0.9335073828697205,0.710450291633606,0.8086203336715698,0.8576828837394714,0.7660755515098572
0.18894782662391663,0.9609376788139343,0.8105038404464722,0.889147937297821,0.879889726638794,0.8995852470397949,0.22689375281333923,0.9455692768096924,0.7510061264038086,0.8372101783752441,0.8202757835388184,0.8554806709289551
0.18379399180412292,0.9611265063285828,0.8164416551589966,0.8941656351089478,0.8871389627456665,0.9023296236991882,0.243233785033226,0.9346317648887634,0.7606231570243835,0.8473108410835266,0.8284251093864441,0.867630660533905
0.18408851325511932,0.961151659488678,0.8163480758666992,0.8943544626235962,0.8861081004142761,0.9041805267333984,0.2511243224143982,0.9349724650382996,0.7559012174606323,0.8400270342826843,0.8317410349845886,0.8491668701171875
0.18279747664928436,0.9611486196517944,0.8164126873016357,0.8939245343208313,0.8839897513389587,0.9055395722389221,0.24504610896110535,0.9427220225334167,0.7624133825302124,0.8444231748580933,0.8546270132064819,0.8348032236099243
0.18399448692798615,0.9619662761688232,0.8152702450752258,0.8935174345970154,0.8859089016914368,0.9029731750488281,0.2485342174768448,0.933232843875885,0.759426474571228,0.8433438539505005,0.832154393196106,0.8553647994995117
0.18277035653591156,0.961095929145813,0.8170397877693176,0.8940169811248779,0.8870202898979187,0.902442455291748,0.20030468702316284,0.9560489654541016,0.7874709367752075,0.874923825263977,0.8731821775436401,0.8769275546073914
